sentiment,review_body,product_category
1,So nice to switch it up from all my black and gray sweats. these are luxuriously soft  and so so comfortable. they are light weight and beautiful. i am 5'5   125 and i am very happy with the size xs i purchased . was deciding between xs and s and i am happy i went with the xs. worth every penny. you won't regret. also   finally - perfect length .,Sleep
1,I bought this cuz i wanted a plaid shirt that didnt have too much plaid..this is true to size and adorable! i will be wearing it out and not to bed or for lounge. adorable detailing on back and on shoulders...its a keeper!,Sleep
1,Really striking. even prettier in person. color is beautiful. told my husband this is a half-way-to-christmas present!,Sleep
1,This is s very comfortable cami with comfortable and nicely designed straps in back.,Sleep
1,This top may be labeled as a part of a sleep set but i threw a cami under it  styled it with skinny jeans and a top knot and this became a very effortless/chic so cal look. love that pop of hot pink too! i went up a size for a little extra wiggle room across my shoulders. overall this is a great summer top!,Sleep
1,I received this dress in both colors (oatmeal and blue) for christmas  and i love them! they are super comfortable and great with leggings. i can wear them just to lounge around the house or dress them up a bit for church. i am 5'10 and 140 lbs and i got the small. it fits true to size. i would definitely recommend!,Sleep
1,These pants are really cute but definitely run small - i ordered a large so they would be a little bigger for lounging and they are not very stretchy. the large fits more like a small in regular sweatpants. there is more blue visible in the top and bottom part of the pants as well  which i like.,Sleep
1,"These pants are just as beautiful in person as on the website. the fabric is luxuriously soft. two things to note: they are very lightweight jersey material  and they run a bit small. if you're in between sizes  you might want to size up. it's possible they'll stretch while wearing. i also wish they had pockets  but they just have a one small back pocket that's not sewn down and seems made for perhaps a tissue but nothing else. all of these ""flaws"" are made up for by the fact that these are abso",Sleep
1,I love this as a lounge-at-home top. the colors and pattern are really pretty  it's soft and warm. very comfy and cozy. but it's also boxy and thick so not a flattering cut.,Sleep
-1,I ordered this sweater in the pink color in a small and xsmall  in order to see which was the best fit. i was really looking forward to getting it because it looked so great online - like it had a nice flow  the cute zipper and was a good match for a pink and grey skirt that i have. i was really disappointed  the sweater doesn't flow like it does in the picture - it kind of billows out in the front and back and isn't flattering. i have a small build  and  frankly  i usually look good in sweaters,Sweaters
-1,I want to be the person who lounges like the model...but this was huge and more wool-feeling than the lightweight shawl i was hoping for. i am an 8  got the xs/s it was the right size....i returned it.,Sweaters
-1,This sweater is the perfect sweater except for one thing.....it sheds everywhere. i can simply pick up the sweater and shake it in one hand and 40 large pieces of lint go everywhere on the ground and on you. if you like dark jeans- don't purchase. before i walked out of the store- the salesperson had to use a delineator on me- it was hysterical. sheds so much,Sweaters
-1,"The photos don't look it  but the one i received was a cropped length. the bottom of the sweater's longest parts didn't even reach the top of my mid-rise pants. and i'm 5'3"" so it wasn't that the model is a lot shorter than me unless their models are 4' tall.     disappointed since i wasted my retailer discount on this!",Sweaters
-1,I agree with the reviewer that said this product photo is misleading! you can't possibly wear this sweater off the shoulder as pictured! it does however provide a great fit  i sized down from large to medium...and the brown color is really pretty!,Sweaters
-1,The minute i put this sweater on  i couldn't wait to take it off. it was way too scratchy for me. so  for those with any type of sensitivity to wool  this is not the sweater for you. otherwise  i thought the design was quite cute.,Sweaters
-1,I ordered a small and it is enormous; i usually wear a size 10. it is short but the fullness in the body and the sleeves made me look like a sumo wrestler. also  it is a very heavy knit which would be great for up north but too bulky for atlanta unless the temps are in the 40s. i'm sending it back.,Sweaters
-1,This sweater looks great in the picture but when it came in the mail turned out to be enormous. i tried it with a belt on like in the picture but that just made the whole sweater bunch up everywhere. the quality is nice. maybe sizing down would help. but the medium/large is going back. i am normally a medium.,Sweaters
-1,This sweater was just okay. i am happy to pay $100 or more for a sweater but this one was somewhat itchy  and not the quality i expected for that price. i may have kept it if it were at about half the price  but it just was not worth it. retailer prices seem to be going up and up and the quality less and less. i had similar experiences with a couple of shirts that i ordered over the summer. looked great in the photos  but unfortunately in person were not quality garments.,Sweaters
0,"I wanted so badly to love this sweater. the colors in the blue motif are fabulous and the yarn is soft and warm. but it does not fit me in a flattering way. i can't recommend a size  because the s and the m were exactly the same size and fit. the neck is broad and bulky and overwhelming  the sleeves have bulky cuffs that come down to my fingers  and the sweater slides across my shoulders. i'm 5'6"". it appeared overstretched  and i feared it would only stretch out more over time and not be worth",Sweaters
0,"I am 5'8"" and 130 lbs and bought a size s. it fits  but is not as roomy as it appears in the model and the sleeves are not as long. the collar fits strangely on me. the deal breaker was that the sweater is not soft  but is itchy and kind of coarse. i am returning this one.",Sweaters
0,The arm holes are just weird .. a little too big for me was just 'off'... back it goes.,Sweaters
0,I typically take a m or a l in retailer tops/sweaters  so i ordered one of each  as this has been on back-order for forever. the medium was swimming on me - and i have a very athletic frame  with huge traps and biceps. i could have easily taken this in a small and still had plenty of length in the sleeves - and i have very long arms.   ---------  this sweater is thick and heavy. there's no way here in atlanta it can be worn anytime other than spring and the occasional very  very cool summer night.,Sweaters
0,The sweater is nice but is very thin. it is see-through which does not make it a good fall/winter item for me. the design & structure of the sweater is nice & looks slimming on which is a bonus. i originally ordered my regular size (s) but had to upgrade to a large in order to get the neck to fall on my shoulder as shown in the picture. this wasn't a problem since the sweater is form fitting so getting the larger size did not make it look too big. overall  i did not keep the seater as i thought,Sweaters
0,"I don't think the sweater looks like the one pictured. it's pretty and i love off the shoulder sweaters  but i have to say it's a little scratchy and its a lighter grey than what shows on my computer screen. if i hadn't gotten it on sale and with an additional birthday discount i would send it back. it also runs big. i got an xs/s and it fits perfectly. im 5'6"" and weigh 140. i usually wear a medium in most things and am a size 8. i like it a lot  but i don't love it. it also reeked of patchouli",Sweaters
0,I ordered this in hopes of wearing as a tunic with leggings for my rehearsal dinner. it is much shorter than expected and wouldn't have looked right with leggings. it also was more gray than ivory and in the short time i had it on was shedding lint like crazy. beautiful in photos but didn't work for me.,Sweaters
0,"I thought this was such a beautiful cardigan from the online photos. i ordered it in the small size but the fit is strange. the arms and wrist cuffs are so large it cannot be pushed up to stay out of the way for things i would like to do when wearing it (i'm a teacher and my classroom is that kind of environment). i was also confused by the front ""collar"" ribbing and how it was supposed to lay - open  folded over  partly folded over - it just didn't seem to have a particular style to this area.",Sweaters
0,I bought this sweater the minute i saw it  and waited for over six weeks for it to come off of back order (it was further delayed from even what i was told when i first ordered it).   i was beyond excited when it finally arrived and wore the sweater the day after i received it... i had a long flight and thought it was the perfect option for keeping comfy on a plane.   i was so disappointed that by the time i got off my flight four hours later  the sweater had not one  not two  but three differen,Sweaters
1,Gave this to a friend as a gift.  soft  lovely.  she loves it.,Sweaters
1,Love this sweater! bought it in pink and grey and it looks great with jeans. great quality and true to size.,Sweaters
1,"Surprised abt the prev review. i had picked mine up at the store a few months back. purchased my usual size s. it's a little oversized & soft. the front pockets really do appeal to me as always w/ a cardi. i wear the light grey cowled t-neck top w/ it called the ""carra turtleneck"" w/ paige black skinnys. i have the other colors in the t-neck as well which go well w/ it also. worn a few times when cool but lately it's been warm again. it's abt to be cool again & look forward to wearing. very comf",Sweaters
1,Great quality- this sweater runs small and not as long as pictured in the catalogue. it's perfect over a longer undergarment underneath or over a sleeveless dress. i love the color & quality. i ordered on line & decided to keep it  yet wear it differently than i originally thought.,Sweaters
1,"This sweater is very nice. i bought it online recently with a discount on the discount and felt i got an amazing bargain. it is not larger than expected  but is not exactly the fit the model's picture implies. it is a roomier design. nonetheless  it is well-made and all wool  instead of that mystery mix of fibers that sometimes is the case with things described as ""wool"". the one thing that might be more discouraging to online buyers is that the color is not the lovely blue the picture depicts ",Sweaters
1,I have a number of sweaters from moth  and they never disappoint. the ones made with this ultra soft and warm yarn are my favorite. i bought both colors :) i wear it with jeans or dressier clothes-- i'd say it's very versatile.,Sweaters
1,I love mixed media clothing  and this is no exception. i fell in love with this right away  and after being torn between the two colors  opted for the rose. it's very gorgeous in person - midweight and very soft. however  as soon as i put it on  i noticed the knit sides truly flare out; they don't lay nicely like on the model. it could be because of my large chest (36dddd)  but everything below the chest seems to widen me. it might work better on someone with a straighter build or smaller chest.,Sweaters
1,I washed this on the delicate cycle and air dried - very happy to report that it washed very well and still looks new!,Sweaters
1,This is a beautiful sweater  warm  looks great with jeans as well as more formal work clothes. the neckline gives it a stylish boho twist beyond the traditional. i love the color  and it can function almost like a neutral  complimenting almost any other hues. highly recommended!,Sweaters
-1,"The chevron pattern on the mint/seaside version needs to be centered in the front to look right. mine was totally off so i returned it and had them overnight me a new one to my vacation address. unfortunately  the 2nd suit i received was also ""off center"". that one is going back too. would have loved this otherwise! a quality check on this is definitely needed.... beware.",Swim
-1,"I'm on the shorter (5''3"") side of the spectrum and usually wear an xs in retailer. this is a lovely suit but it didn't work at all for me. it might work well on a taller person or someone who is longer waisted. the ruching and fuller cut leg was not flattering on me at all. it was very tight and pinched. sadly  i returned it.",Swim
-1,I love the design and fit and quality. have been looking for a long-line top like this and was willing to pay full price. i have that dreadful little roll right under my bust line and this sucks everything in nicely. smooths it all out. i'm a 38c and everything was contained nicely and fit great in the large top.     here's my issue - wore it once and the colors ran! i was so excited to wear this i didn't even wash the top (i rinsed and dried the bottom  though). and i'm not a swimmer. just let,Swim
-1,I so wanted to love this suit. it was gorgeous - the color  the quality  the style  but i am returning and can not recommend it. the sides need to be connected just a little bit higher and i think it would work  but there is no way you could move around in this without things popping out in front. i mean it would be gorgeous to just lay there in the sun  but i didn't feel like i could even walk safely  and i am not well-endowed. very bummed but it's going back.,Swim
-1,This suit did nothing for me. the top has zero support. this would work for a younger woman who does not require any support and is smaller chested. also  the top gapped in the center. it just did not fit right. the top is very thin showing everything. a light padding would make a big difference in this suit. also i could not get a good fit. as i tightened the top  the back would ride up. the bottoms are ok. not renatkable,Swim
-1,I'm disappointed in these pants  which looked so beautiful online and even have pockets! in person the pattern and colors aren't as nice  the fabric is too thin  and the pants look cheap. the pockets are pretty shallow. the fit isn't good either. i ordered up (i'm between sizes) and they're still not as flowy as i'd have liked. these are too pricy as lounge pants for me to be on the fence about them  so they're going back. if you buy them knowing about the thin fabric and snug fit  they might wo,Swim
-1,This suit is absolutely gorgeous but it really will only fit a very short waisted gal. it fit perfectly in the body and in the bust but just was not long enough for me to lift my arms up and my size c cup boobs to not pop out. i was very sad to return it :( i am a size 8 with c cup boobs and ordered it in a medium,Swim
-1,Too big and it's not secure enough to wear for swimming.,Swim
-1,Bought a large  could barely pull up over my butt. runs extremely small. it's cute but if your not a stick figure  this is not the suit for you.,Swim
0,"I have this suit in the ""tile"" pattern and i love it. i am a breast cancer survivor and this suit is perfect for as it covers a little issue i have on the left. so i ordered the ""mint"" pattern. the colors are beautiful but the pattern is off. the ""v"" pattern on the front is not centered. as a result  my body looks a little lop-sided. i looked carefully at the suit on the model and noticed it was slightly off center on her also. however my suit is quite a bit off-center. it's too bad  because the",Swim
0,Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it),Swim
0,"Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it) a final comment on this suit - it looked like there were these little sticky spots all over the suit like stickers had been removed. it was reticketed and it didn't really feel ""brand new"" when it arrived",Swim
0,I had ordered another retailer suit awhile back in an xl because my usual lg was not available  and lets say i was swimming in the xl  much to big. so when this suit came up for sale i snatched it up in lg. when i compare the two  the lg is over 4inches smaller than the xl  seems like quite a big jump in the sizing. the suit fits in the body quite well  however it's a bit snug in the side bust area. strangely  the suit has boning on the side of the bust  and also the silicone grip on the top edge ,Swim
0,"Cute print on both sides  but far more ""cheek"" was exposed than i anticipated from the photos. the front isn't too skimpy  but the back is a bit too small for my taste. definitely narrower in the back than a standard bikini cut. too bad :( the matching top is my favorite top  so i guess i'll just have to wear black bottoms with it.",Swim
0,I love the way that this suit looked  however i found that it was lacking in support. i was disappointed to discover upon trying it on  that it just does not cover my butt. it fit elsewhere just fine  but the slim cut up the sides left it a little too revealing for my liking. in addition i found the top to be awkwardly fitting around the chest area. i am a 34b and ordered a small and it seemed to be too baggy at the top.,Swim
0,I think in general it is just hard to buy a bathing suit online  but i really underestimated the v-neck of this suit. i read the reviews and noted it was not recommended for girls with larger size breast. as i'm basically an a cup  i figured i would be fine. the top portion basically has no coverage or hold. even when tied very tight  the top still opened making me feel exposed and like my entire breast would fall out of the suit. needless to say my fiancã© was not a fan of the suit either. even,Swim
0,I love this suit! the pattern is just lovely. unfortunately i have to return the suit because i can't wear it. there are no cups or pads or underwire for the chest. you have to look like the model wearing the suit to wear this. if you need any support than give up. who can wear an xl and not have some breasts at all? the neckline is also very low and ended up revealing the top half of my breasts.    the birds of paradise are just lovely  not exactly the same on every suit  but still nice. i just,Swim
0,"I love the color and design of this suit  however  the rise is too high on my derriã¨re and was not appealing on myself! i am 5'7"" 110 lbs.  with a very small bust and a short waist. i think the suit runs very small  as i am a size xs/s in most of retailers clothing. i would recommend it to young lady with a very small derriere and is more petite!",Swim
1,I usually wear a size 2-4  and ordered a 4 here. it was way too small. it seems like a nice suit  so i'm ordering a size 6 and 8 to try. but definitely heed the warnings and order at least one size up.,Swim
1,Hesitant at first to spend so much on a swimsuit. definitely worth the money  quality all around..style..fit. appreciated the review i read prior to purchase  to size up! so happy i was able to get it on sale as well! $120.00 roughly but can see why it cost so much!,Swim
1,Really gorgeous print! i purchased these to go with the top (also recommend it as well) and i love these! i have a larger behind  and it's nowadays it seems to find swimsuits with full coverage without feeling like a diaper - these are it. there is elastic at the leg openings  so that may be uncomfortable for some  but i found no problem with it. for reference  i am usually a 6/8 28/29 in pants  and i purchased a medium.,Swim
1,I have to be honest  i wear this away from the pool more than to the pool. it is extremely lightweight and comfortable  making it the perfect loungewear to tackle this california heat  and the style is fabulous- love the hassles and beads on the ties.,Swim
1,Seafolly is my favorite swim/beach brand. the quality is always great! this is a colorful sheer kaftan that will get much use this summer.,Swim
1,"The design and fabric on this suit are even more gorgeous in person than on-line. i am 5'4"" and between 138/140 and ordered a medium. the thing i especially like about this suit is that it has adequate cup size and support. i am a 36c or d depending on the bra and this suit is very flattering and provides nice coverage and cup support. the straps can be shortened if you want a little more bust support. the material and design of the suit itself feel substantial and even without the straps  it do",Swim
1,This top exceeded my expectations. i got it in the gray striped pattern  size small. it's probably the combination of the pattern and the removable padding that makes it very flattering on my small chested figure (i would imagine big chested gals would not find enough support in this one though). the fabric is very soft and comfortable with just enough stretch. overall  very happy with this top. but does it have to be so expensive  retailer?,Swim
1,I am 5'5  150lb  generally size medium shirt  size 6 or 8 pants and bought a size 8. i have had two c-sections so my stomach has some problem areas  which can be easily highlighted in a swimsuit- not this one! i felt good  it hid my problem spots  showed off curves and stays in place! i can't speak to the durability of it yet  however  it makes me feel great  and that is tough when i am in a bathing suit. that in itself makes it worth the price! try it!,Swim
1,This bathing suit is so cute. it fits me great. i'm 5'10 and about 130 and ordered a medium. my only complaint is that the outside straps sometimes fall off my shoulders  which could be annoying if you are doing anything active. but overall a great  modest and cute swimsuit.,Swim
-1,I had loved this on-line when i saw the pretty floral pattern. however  in person  it is such a disappointment. the quality of the fabric and the fit are just very poor.,Trend
-1,"This runs sooo big! i normally wear a large ( 145lb  5'-4""  36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern  color and the slip underneath actually fit well but i dont want to look like im wearing a tent  lol. also  the back is slightly longer than the front  something i couldnt see from the pictures online.",Trend
-1,I like my dresses oversized but this one is ridiculous. it's seriously unflattering. i usually between a m & a l and i got a small and it's still massive. but the slip is tiny.     it looks so cute in the picture. but not good in person.,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,I so wanted to like this dress i ordered it for summer graduation and weddings. i usually wear a 4/s and even the xs is was too pig. it drapes like a smock. the material is heavy. the only thing pretty about this dress is the pattern and color.    still looking for the perfect dress...,Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,My first complaint is  this dress is pinned back so obviously in the video that when the model turns around (not all the way)  you can see the pin in the back.  that should have been a clue that this dress isn't meant to fit anyone properly if it doesn't fit the model. i agree with another reviewer that the model in the still product photos sized up and up because the dress does not fit loosely in regular size nor is it that long.  you have to have a longer torso to pull off the top  or the fabr,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
1,"Gorgeous flowy dress that's great for three seasons. thank you to the previous reviewers for the fit advice. size small was only available and it fits perfectly on me (i'm an m/l on top). i'm short and will have to hem because even with 3"" heels i kept stepping on the back skirt. bodice opening is wide and gapes too much so i will wear a cami bra or fashion tape or have an additional fastener sewn in. there are bright little balls of red trim and unexpected pops of violet embroidery  adding to t",Trend
1,"This is a beautiful dress for fall. the fabric is gorgeous and drapey and the skirt is swingy. i ordered this in an xl because that size always sells out first. i think a l might fit a bit better  so i will see if any more come in and order another to compare. it poofs out in the back above the elastic and the waist slides down a bit. it is also very long  i need to hem it about 3-4"". i never know which size to order with this brand  i vary between l and xl.",Trend
1,I bought this dress for my wedding rehearsal dinner. it's beautiful. the material is thicker than i imagined  not a bad thing at all. i ironed it with lots of steam and it came out great. the tie in back is nice because it can be cinched tight or worn more loosely,Trend
1,I love this top  it is a cool style mix between mensware and women's. the collar is gorgeous  making it feminine and beautiful. i normally wear a size large in retailer  i would size down. returning my large for a medium. a beautiful shirt for many occasions.,Trend
1,I love this tunic! it's wool but the same kind of thin high quality wool you might find in a nicer scarf. colors are much nicer than they show up online. this is one you really need to see in person. the only drawback is that the material seems to snag easily. i returned the top at full price as it is just too much to spend for something i'll only wear a few times before no doubt ruining it. if you are not hard on your clothes like i am  this is a great find. i may repurchase it when/if it gets,Trend
1,Swing dresses are the holy grail of comfort. whatever's going on underneath doesn't matter because you're all arms and legs and billowy fun and this dress doesn't disappoint. beautiful  light and silky fabric with a pattern and color palate that can easily work all spring  summer and into the fall with some layers. a great  unique dress!,Trend
1,This dress was returned to my store and i was immediately drawn to it. i love absolutely anything with a full shape  and this dress has it! its cut like a circle...so ladies this dress has a lot of fabric. i'm 5'8 and wouldn't be able to wear it as a dress  but it made for an adorable tunic with leggings. the arms are a tad more fitted (though i have larger arms) which helped make the dress feel super cool and feminine. if you love a cool quirky piece  this one is a winner!,Trend
1,This dress is beautiful and unusual. i think the colors shown in the picture are a little brighter than the dress i bought...the turquoise and gold seem slightly more muted in person  which isn't necessarily a bad thing. there are sequins along the shoulders of the dress that you also can't see in the picture  but they aren't gaudy or too stevie nicks-bohemian. i didn't find the bodice of the size m too tight as another reviewer noted...it's' my normal size  and though i'm a little chesty (32-34,Trend
1,"This dress us high quality and feels great  however i am 5'5"" and it is too long for me. will definitely need to shorten but love it  not above knee as pictured for a non supermodel!",Trend
